"path_id"	"full_path_length"	"testable_path_length"	"aberrational_genes"	"proportion_aberrational"	"proportion_of_cohort_w_aberrational_gene_in_path"	"Num_patient_with_aberrational_gene_.s._in_path"	"count_of_aberrational_genes_in_path_cross_cohort"	"max_in_one_gene"	"min_in_one_gene"	"hyperg_p_value"	"hyperg_p_w_FDR"
"Fc epsilon receptor (FCERI) signaling"	"Fc epsilon receptor (FCERI) signaling"	212	212	58	0.273584905660377	0.684210526315789	39	95	15	0	0.0354499452348412	1
"Apoptotic cleavage of cell adhesion  proteins"	"Apoptotic cleavage of cell adhesion  proteins"	11	11	3	0.272727272727273	0.0701754385964912	4	4	2	0	0.21810920828587	1
"Calnexin/calreticulin cycle"	"Calnexin/calreticulin cycle"	11	11	3	0.272727272727273	0.0526315789473684	3	3	1	0	0.21810920828587	1
"Cell surface interactions at the vascular wall"	"Cell surface interactions at the vascular wall"	99	99	27	0.272727272727273	0.56140350877193	32	46	15	0	0.10070305588335	1
"Common Pathway"	"Common Pathway"	22	22	6	0.272727272727273	0.12280701754386	7	7	2	0	0.20578350694105	1
"DSCAM interactions"	"DSCAM interactions"	11	11	3	0.272727272727273	0.0526315789473684	3	3	1	0	0.21810920828587	1
"Dimerization of procaspase-8"	"Dimerization of procaspase-8"	11	11	3	0.272727272727273	0.0526315789473684	3	3	1	0	0.21810920828587	1
"GABA receptor activation"	"GABA receptor activation"	55	55	15	0.272727272727273	0.280701754385965	16	18	3	0	0.151451775947891	1
"Gamma-carboxylation, transport, and amino-terminal cleavage of proteins"	"Gamma-carboxylation, transport, and amino-terminal cleavage of proteins"	11	11	3	0.272727272727273	0.0701754385964912	4	4	2	0	0.21810920828587	1
"Heme biosynthesis"	"Heme biosynthesis"	11	11	3	0.272727272727273	0.0526315789473684	3	3	1	0	0.21810920828587	1
"Highly calcium permeable postsynaptic nicotinic acetylcholine receptors"	"Highly calcium permeable postsynaptic nicotinic acetylcholine receptors"	11	11	3	0.272727272727273	0.0526315789473684	3	3	1	0	0.21810920828587	1
"Metabolism of steroid hormones and vitamin D"	"Metabolism of steroid hormones and vitamin D"	33	33	9	0.272727272727273	0.157894736842105	9	11	2	0	0.18666154046242	1
"Nef mediated downregulation of MHC class I complex cell surface expression"	"Nef mediated downregulation of MHC class I complex cell surface expression"	11	11	3	0.272727272727273	0.105263157894737	6	6	3	0	0.21810920828587	1
"Negative regulators of RIG-I/MDA5 signaling"	"Negative regulators of RIG-I/MDA5 signaling"	33	33	9	0.272727272727273	0.315789473684211	18	19	6	0	0.18666154046242	1
"Nicotinate metabolism"	"Nicotinate metabolism"	11	11	3	0.272727272727273	0.0526315789473684	3	3	1	0	0.21810920828587	1
"Regulation by c-FLIP"	"Regulation by c-FLIP"	11	11	3	0.272727272727273	0.0526315789473684	3	3	1	0	0.21810920828587	1
"Signaling by NOTCH4"	"Signaling by NOTCH4"	11	11	3	0.272727272727273	0.0350877192982456	2	3	1	0	0.21810920828587	1
"Signalling to ERKs"	"Signalling to ERKs"	44	44	12	0.272727272727273	0.228070175438596	13	15	3	0	0.168193579846329	1
"Signalling to p38 via RIT and RIN"	"Signalling to p38 via RIT and RIN"	22	22	6	0.272727272727273	0.12280701754386	7	8	3	0	0.20578350694105	1
"Steroid hormones"	"Steroid hormones"	33	33	9	0.272727272727273	0.157894736842105	9	11	2	0	0.18666154046242	1
"IGF1R signaling cascade"	"IGF1R signaling cascade"	92	92	25	0.271739130434783	0.526315789473684	30	51	15	0	0.111384758521367	1
"Signaling by Type 1 Insulin-like Growth Factor 1 Receptor (IGF1R)"	"Signaling by Type 1 Insulin-like Growth Factor 1 Receptor (IGF1R)"	92	92	25	0.271739130434783	0.526315789473684	30	51	15	0	0.111384758521367	1
"Fatty acid, triacylglycerol, and ketone body metabolism"	"Fatty acid, triacylglycerol, and ketone body metabolism"	181	181	49	0.270718232044199	0.491228070175439	28	67	8	0	0.0558407274018424	1
"Resolution of Sister Chromatid Cohesion"	"Resolution of Sister Chromatid Cohesion"	100	100	27	0.27	0.333333333333333	19	29	2	0	0.111232451668496	1
"IRS-related events triggered by IGF1R"	"IRS-related events triggered by IGF1R"	89	89	24	0.269662921348315	0.508771929824561	29	50	15	0	0.123310887246088	1
"A tetrasaccharide linker sequence is required for GAG synthesis"	"A tetrasaccharide linker sequence is required for GAG synthesis"	26	26	7	0.269230769230769	0.140350877192982	8	9	3	0	0.210344142204017	1
"Insulin processing"	"Insulin processing"	26	26	7	0.269230769230769	0.12280701754386	7	10	3	0	0.210344142204017	1
"RNA Polymerase III Transcription Initiation From Type 2 Promoter"	"RNA Polymerase III Transcription Initiation From Type 2 Promoter"	26	26	7	0.269230769230769	0.12280701754386	7	10	3	0	0.210344142204017	1
"Termination of O-glycan biosynthesis"	"Termination of O-glycan biosynthesis"	26	26	7	0.269230769230769	0.280701754385965	16	21	9	0	0.210344142204017	1
"ZBP1(DAI) mediated induction of type I IFNs"	"ZBP1(DAI) mediated induction of type I IFNs"	26	26	7	0.269230769230769	0.12280701754386	7	9	2	0	0.210344142204017	1
"Pre-NOTCH Transcription and Translation"	"Pre-NOTCH Transcription and Translation"	41	41	11	0.268292682926829	0.421052631578947	24	28	8	0	0.190102941052357	1
"Transcriptional activity of SMAD2/SMAD3:SMAD4 heterotrimer"	"Transcriptional activity of SMAD2/SMAD3:SMAD4 heterotrimer"	41	41	11	0.268292682926829	0.192982456140351	11	15	3	0	0.190102941052357	1
"Sphingolipid metabolism"	"Sphingolipid metabolism"	71	71	19	0.267605633802817	0.210526315789474	12	21	2	0	0.152375485261597	1
"TRAF6 mediated induction of NFkB and MAP kinases upon TLR7/8 or 9 activation"	"TRAF6 mediated induction of NFkB and MAP kinases upon TLR7/8 or 9 activation"	86	86	23	0.267441860465116	0.298245614035088	17	28	3	0	0.136491187298636	1
"Transmembrane transport of small molecules"	"Transmembrane transport of small molecules"	618	618	165	0.266990291262136	0.929824561403509	53	205	5	0	0.00375160772856575	0.453044609456797
"Fatty acids"	"Fatty acids"	15	15	4	0.266666666666667	0.087719298245614	5	5	2	0	0.23140960431449	1
"HDACs deacetylate histones"	"HDACs deacetylate histones"	60	60	16	0.266666666666667	0.210526315789474	12	18	2	0	0.170249091748382	1
"Lipoprotein metabolism"	"Lipoprotein metabolism"	30	30	8	0.266666666666667	0.175438596491228	10	11	3	0	0.21309295449924	1
"Prolactin receptor signaling"	"Prolactin receptor signaling"	15	15	4	0.266666666666667	0.0526315789473684	3	4	1	0	0.23140960431449	1
"mRNA decay by 5' to 3' exoribonuclease"	"mRNA decay by 5' to 3' exoribonuclease"	15	15	4	0.266666666666667	0.087719298245614	5	5	2	0	0.23140960431449	1
"negative regulation of TCF-dependent signaling by WNT ligand antagonists"	"negative regulation of TCF-dependent signaling by WNT ligand antagonists"	15	15	4	0.266666666666667	0.12280701754386	7	7	3	0	0.23140960431449	1
"RIG-I/MDA5 mediated induction of IFN-alpha/beta pathways"	"RIG-I/MDA5 mediated induction of IFN-alpha/beta pathways"	79	79	21	0.265822784810127	0.491228070175439	28	41	8	0	0.151626065073214	1
"GABA synthesis, release, reuptake and degradation"	"GABA synthesis, release, reuptake and degradation"	19	19	5	0.263157894736842	0.0701754385964912	4	6	2	0	0.238563095810273	1
"Orphan transporters"	"Orphan transporters"	114	114	30	0.263157894736842	0.385964912280702	22	39	3	0	0.13197166335817	1
"Pre-NOTCH Expression and Processing"	"Pre-NOTCH Expression and Processing"	57	57	15	0.263157894736842	0.43859649122807	25	33	8	0	0.190232591007577	1
"Scavenging by Class A Receptors"	"Scavenging by Class A Receptors"	19	19	5	0.263157894736842	0.140350877192982	8	8	3	0	0.238563095810273	1
"MyD88 dependent cascade initiated on endosome"	"MyD88 dependent cascade initiated on endosome"	88	88	23	0.261363636363636	0.298245614035088	17	28	3	0	0.165017916014379	1
"Toll Like Receptor 7/8 (TLR7/8) Cascade"	"Toll Like Receptor 7/8 (TLR7/8) Cascade"	88	88	23	0.261363636363636	0.298245614035088	17	28	3	0	0.165017916014379	1
"MicroRNA (miRNA) biogenesis"	"MicroRNA (miRNA) biogenesis"	23	23	6	0.260869565217391	0.12280701754386	7	8	3	0	0.242342818944652	1
"Signaling by BMP"	"Signaling by BMP"	23	23	6	0.260869565217391	0.140350877192982	8	8	2	0	0.242342818944652	1
"Toll Like Receptor 9 (TLR9) Cascade"	"Toll Like Receptor 9 (TLR9) Cascade"	92	92	24	0.260869565217391	0.298245614035088	17	30	3	0	0.163853132666832	1
"Fcgamma receptor (FCGR) dependent phagocytosis"	"Fcgamma receptor (FCGR) dependent phagocytosis"	119	119	31	0.260504201680672	0.578947368421053	33	58	15	0	0.14253214543934	1
"MyD88:Mal cascade initiated on plasma membrane"	"MyD88:Mal cascade initiated on plasma membrane"	96	96	25	0.260416666666667	0.298245614035088	17	30	3	0	0.162630675393315	1
"Toll Like Receptor 2 (TLR2) Cascade"	"Toll Like Receptor 2 (TLR2) Cascade"	96	96	25	0.260416666666667	0.298245614035088	17	30	3	0	0.162630675393315	1
"Toll Like Receptor TLR1:TLR2 Cascade"	"Toll Like Receptor TLR1:TLR2 Cascade"	96	96	25	0.260416666666667	0.298245614035088	17	30	3	0	0.162630675393315	1
"Toll Like Receptor TLR6:TLR2 Cascade"	"Toll Like Receptor TLR6:TLR2 Cascade"	96	96	25	0.260416666666667	0.298245614035088	17	30	3	0	0.162630675393315	1
"Antiviral mechanism by IFN-stimulated genes"	"Antiviral mechanism by IFN-stimulated genes"	73	73	19	0.26027397260274	0.192982456140351	11	24	2	0	0.186199449935135	1
"ISG15 antiviral mechanism"	"ISG15 antiviral mechanism"	73	73	19	0.26027397260274	0.192982456140351	11	24	2	0	0.186199449935135	1
"Interferon Signaling"	"Interferon Signaling"	196	196	51	0.260204081632653	0.508771929824561	29	60	3	0	0.0958499942078597	1
"Chondroitin sulfate/dermatan sulfate metabolism"	"Chondroitin sulfate/dermatan sulfate metabolism"	50	50	13	0.26	0.228070175438596	13	15	3	0	0.213792386652094	1
"Nuclear Envelope Breakdown"	"Nuclear Envelope Breakdown"	50	50	13	0.26	0.157894736842105	9	16	3	0	0.213792386652094	1
"Regulatory RNA pathways"	"Regulatory RNA pathways"	100	100	26	0.26	0.280701754385965	16	30	3	0	0.161360188299361	1
"Golgi Associated Vesicle Biogenesis"	"Golgi Associated Vesicle Biogenesis"	54	54	14	0.259259259259259	0.263157894736842	15	19	5	0	0.212634867221748	1
"Prolonged ERK activation events"	"Prolonged ERK activation events"	27	27	7	0.259259259259259	0.140350877192982	8	9	3	0	0.244087756910271	1
"Transport of Mature Transcript to Cytoplasm"	"Transport of Mature Transcript to Cytoplasm"	54	54	14	0.259259259259259	0.140350877192982	8	15	2	0	0.212634867221748	1
"IRS-mediated signalling"	"IRS-mediated signalling"	85	85	22	0.258823529411765	0.491228070175439	28	45	15	0	0.181959202686338	1
"Striated Muscle Contraction"	"Striated Muscle Contraction"	31	31	8	0.258064516129032	0.421052631578947	24	30	22	0	0.244525632539488	1
"Cytosolic sensors of pathogen-associated DNA"	"Cytosolic sensors of pathogen-associated DNA"	66	66	17	0.257575757575758	0.333333333333333	19	30	8	0	0.208048409839403	1
"HSF1-dependent transactivation"	"HSF1-dependent transactivation"	35	35	9	0.257142857142857	0.280701754385965	16	18	8	0	0.244085987271229	1
"Loss of Function of SMAD2/3 in Cancer"	"Loss of Function of SMAD2/3 in Cancer"	70	70	18	0.257142857142857	0.280701754385965	16	23	3	0	0.206275041040451	1
"Loss of Function of SMAD4 in Cancer"	"Loss of Function of SMAD4 in Cancer"	70	70	18	0.257142857142857	0.280701754385965	16	23	3	0	0.206275041040451	1
"Loss of Function of TGFBR1 in Cancer"	"Loss of Function of TGFBR1 in Cancer"	70	70	18	0.257142857142857	0.280701754385965	16	23	3	0	0.206275041040451	1
"Loss of Function of TGFBR2 in Cancer"	"Loss of Function of TGFBR2 in Cancer"	70	70	18	0.257142857142857	0.280701754385965	16	23	3	0	0.206275041040451	1
"SMAD2/3 MH2 Domain Mutants in Cancer"	"SMAD2/3 MH2 Domain Mutants in Cancer"	70	70	18	0.257142857142857	0.280701754385965	16	23	3	0	0.206275041040451	1
"SMAD2/3 Phosphorylation Motif Mutants in Cancer"	"SMAD2/3 Phosphorylation Motif Mutants in Cancer"	70	70	18	0.257142857142857	0.280701754385965	16	23	3	0	0.206275041040451	1
"SMAD4 MH2 Domain Mutants in Cancer"	"SMAD4 MH2 Domain Mutants in Cancer"	70	70	18	0.257142857142857	0.280701754385965	16	23	3	0	0.206275041040451	1
"Signaling by TGF-beta Receptor Complex"	"Signaling by TGF-beta Receptor Complex"	70	70	18	0.257142857142857	0.280701754385965	16	23	3	0	0.206275041040451	1
"Signaling by TGF-beta Receptor Complex in Cancer"	"Signaling by TGF-beta Receptor Complex in Cancer"	70	70	18	0.257142857142857	0.280701754385965	16	23	3	0	0.206275041040451	1
"TGFBR1 KD Mutants in Cancer"	"TGFBR1 KD Mutants in Cancer"	70	70	18	0.257142857142857	0.280701754385965	16	23	3	0	0.206275041040451	1
"TGFBR1 LBD Mutants in Cancer"	"TGFBR1 LBD Mutants in Cancer"	70	70	18	0.257142857142857	0.280701754385965	16	23	3	0	0.206275041040451	1
"TGFBR2 Kinase Domain Mutants in Cancer"	"TGFBR2 Kinase Domain Mutants in Cancer"	70	70	18	0.257142857142857	0.280701754385965	16	23	3	0	0.206275041040451	1
"TGFBR2 MSI Frameshift Mutants in Cancer"	"TGFBR2 MSI Frameshift Mutants in Cancer"	70	70	18	0.257142857142857	0.280701754385965	16	23	3	0	0.206275041040451	1
"Processing of Capped Intron-Containing Pre-mRNA"	"Processing of Capped Intron-Containing Pre-mRNA"	144	144	37	0.256944444444444	0.385964912280702	22	42	4	0	0.145903306922754	1
"Activation of GABAB receptors"	"Activation of GABAB receptors"	39	39	10	0.256410256410256	0.210526315789474	12	13	3	0	0.243038280637	1
"GABA B receptor activation"	"GABA B receptor activation"	39	39	10	0.256410256410256	0.210526315789474	12	13	3	0	0.243038280637	1
"Ion transport by P-type ATPases"	"Ion transport by P-type ATPases"	43	43	11	0.255813953488372	0.175438596491228	10	13	2	0	0.241559633751684	1
"MyD88 cascade initiated on plasma membrane"	"MyD88 cascade initiated on plasma membrane"	86	86	22	0.255813953488372	0.298245614035088	17	27	3	0	0.198558636875498	1
"Toll Like Receptor 10 (TLR10) Cascade"	"Toll Like Receptor 10 (TLR10) Cascade"	86	86	22	0.255813953488372	0.298245614035088	17	27	3	0	0.198558636875498	1
"Toll Like Receptor 5 (TLR5) Cascade"	"Toll Like Receptor 5 (TLR5) Cascade"	86	86	22	0.255813953488372	0.298245614035088	17	27	3	0	0.198558636875498	1
"G2/M Transition"	"G2/M Transition"	114	114	29	0.254385964912281	0.456140350877193	26	43	8	0	0.184278632814109	1
"Glycogen storage diseases"	"Glycogen storage diseases"	257	257	65	0.252918287937743	0.614035087719298	35	70	3	0	0.115351429629	1
"Metabolism of carbohydrates"	"Metabolism of carbohydrates"	257	257	65	0.252918287937743	0.614035087719298	35	70	3	0	0.115351429629	1
"Myoclonic epilepsy of Lafora"	"Myoclonic epilepsy of Lafora"	257	257	65	0.252918287937743	0.614035087719298	35	70	3	0	0.115351429629	1
"Regulation of actin dynamics for phagocytic cup formation"	"Regulation of actin dynamics for phagocytic cup formation"	95	95	24	0.252631578947368	0.421052631578947	24	34	4	0	0.21085124620746	1
"Generic Transcription Pathway"	"Generic Transcription Pathway"	483	483	122	0.252587991718426	0.754385964912281	43	158	5	0	0.0553302165328076	1
"MyD88-independent cascade"	"MyD88-independent cascade"	99	99	25	0.252525252525253	0.333333333333333	19	32	3	0	0.208361192474344	1
"TRIF-mediated TLR3/TLR4 signaling"	"TRIF-mediated TLR3/TLR4 signaling"	99	99	25	0.252525252525253	0.333333333333333	19	32	3	0	0.208361192474344	1
"Toll Like Receptor 3 (TLR3) Cascade"	"Toll Like Receptor 3 (TLR3) Cascade"	99	99	25	0.252525252525253	0.333333333333333	19	32	3	0	0.208361192474344	1
"AKT-mediated inactivation of FOXO1A"	"AKT-mediated inactivation of FOXO1A"	4	4	1	0.25	0.0175438596491228	1	1	1	0	0.218797877083466	1
"ATP sensitive Potassium channels"	"ATP sensitive Potassium channels"	4	4	1	0.25	0.0175438596491228	1	1	1	0	0.218797877083466	1
"Activation of Matrix Metalloproteinases"	"Activation of Matrix Metalloproteinases"	32	32	8	0.25	0.175438596491228	10	11	3	0	0.277409284716503	1
"Activation, myristolyation of BID and translocation to mitochondria"	"Activation, myristolyation of BID and translocation to mitochondria"	4	4	1	0.25	0.0175438596491228	1	1	1	0	0.218797877083466	1
"Acyl chain remodelling of PI"	"Acyl chain remodelling of PI"	16	16	4	0.25	0.087719298245614	5	5	2	0	0.278769547321692	1
"Alpha-oxidation of phytanate"	"Alpha-oxidation of phytanate"	4	4	1	0.25	0.0175438596491228	1	1	1	0	0.218797877083466	1
"Amine-derived hormones"	"Amine-derived hormones"	16	16	4	0.25	0.0701754385964912	4	4	1	0	0.278769547321692	1
"Assembly of the RAD50-MRE11-NBS1 complex at DNA double-strand breaks"	"Assembly of the RAD50-MRE11-NBS1 complex at DNA double-strand breaks"	4	4	1	0.25	0.0175438596491228	1	1	1	0	0.218797877083466	1
"Axonal growth stimulation"	"Axonal growth stimulation"	4	4	1	0.25	0.0175438596491228	1	1	1	0	0.218797877083466	1
"Base Excision Repair"	"Base Excision Repair"	20	20	5	0.25	0.087719298245614	5	5	1	0	0.28080198554487	1
"CREB phosphorylation through the activation of CaMKK"	"CREB phosphorylation through the activation of CaMKK"	4	4	1	0.25	0.0175438596491228	1	1	1	0	0.218797877083466	1
"CRMPs in Sema3A signaling"	"CRMPs in Sema3A signaling"	16	16	4	0.25	0.0701754385964912	4	4	1	0	0.278769547321692	1
"Caspase-mediated cleavage of cytoskeletal proteins"	"Caspase-mediated cleavage of cytoskeletal proteins"	12	12	3	0.25	0.140350877192982	8	9	5	0	0.272789397185707	1
"Centrosome maturation"	"Centrosome maturation"	72	72	18	0.25	0.280701754385965	16	24	3	0	0.246450537650842	1
"Cross-presentation of particulate exogenous antigens (phagosomes)"	"Cross-presentation of particulate exogenous antigens (phagosomes)"	8	8	2	0.25	0.0526315789473684	3	3	2	0	0.258220617429008	1
"DARPP-32 events"	"DARPP-32 events"	24	24	6	0.25	0.087719298245614	5	7	2	0	0.280733545113462	1
"DNA Damage Bypass"	"DNA Damage Bypass"	4	4	1	0.25	0.0350877192982456	2	2	2	0	0.218797877083466	1
"FRS2-mediated cascade"	"FRS2-mediated cascade"	44	44	11	0.25	0.263157894736842	15	17	5	0	0.269071903966193	1
"G beta:gamma signalling through PLC beta"	"G beta:gamma signalling through PLC beta"	20	20	5	0.25	0.087719298245614	5	5	1	0	0.28080198554487	1
"Glucocorticoid biosynthesis"	"Glucocorticoid biosynthesis"	8	8	2	0.25	0.0526315789473684	3	3	2	0	0.258220617429008	1
"Hormone-sensitive lipase (HSL)-mediated triacylglycerol hydrolysis"	"Hormone-sensitive lipase (HSL)-mediated triacylglycerol hydrolysis"	12	12	3	0.25	0.0350877192982456	2	3	1	0	0.272789397185707	1
"IRS-related events"	"IRS-related events"	88	88	22	0.25	0.491228070175439	28	45	15	0	0.233873023688277	1
"Insulin receptor signalling cascade"	"Insulin receptor signalling cascade"	92	92	23	0.25	0.508771929824561	29	46	15	0	0.230829848843206	1
"Keratan sulfate degradation"	"Keratan sulfate degradation"	12	12	3	0.25	0.0526315789473684	3	3	1	0	0.272789397185707	1
"Ligand-receptor interactions"	"Ligand-receptor interactions"	8	8	2	0.25	0.0701754385964912	4	4	2	0	0.258220617429008	1
