"path_id"	"full_path_length.x"	"testable_path_length.x"	"drug_targeted_genes"	"proportion_drug_targeted"	"full_path_length.y"	"testable_path_length.y"	"aberrational_genes"	"proportion_aberrational"	"proportion_of_cohort_w_aberrational_gene_in_path"	"Num_patient_with_aberrational_gene_.s._in_path"	"count_of_aberrational_genes_in_path_cross_cohort"	"max_in_one_gene"	"min_in_one_gene"	"hyperg_p_value"	"hyperg_p_w_FDR"
"261"	"T41 mutants of beta-catenin aren't phosphorylated"	82	82	22	0.268292682926829	82	82	11	0.134146341463415	0.175438596491228	10	11	1	0	0.971427222396439	1
"262"	"TCF7L2 mutants don't bind CTBP"	82	82	22	0.268292682926829	82	82	11	0.134146341463415	0.175438596491228	10	11	1	0	0.971427222396439	1
"263"	"deletions in the AMER1 gene destabilize the destruction complex"	82	82	22	0.268292682926829	82	82	11	0.134146341463415	0.175438596491228	10	11	1	0	0.971427222396439	1
"264"	"deletions in the AXIN genes in hepatocellular carcinoma result in elevated WNT signaling"	82	82	22	0.268292682926829	82	82	11	0.134146341463415	0.175438596491228	10	11	1	0	0.971427222396439	1
"265"	"misspliced GSK3beta mutants stabilize beta-catenin"	82	82	22	0.268292682926829	82	82	11	0.134146341463415	0.175438596491228	10	11	1	0	0.971427222396439	1
"266"	"phosphorylation site mutants of CTNNB1 are not targeted to the proteasome by the destruction complex"	82	82	22	0.268292682926829	82	82	11	0.134146341463415	0.175438596491228	10	11	1	0	0.971427222396439	1
"267"	"truncated APC mutants destabilize the destruction complex"	82	82	22	0.268292682926829	82	82	11	0.134146341463415	0.175438596491228	10	11	1	0	0.971427222396439	1
"268"	"truncations of AMER1 destabilize the destruction complex"	82	82	22	0.268292682926829	82	82	11	0.134146341463415	0.175438596491228	10	11	1	0	0.971427222396439	1
"829"	"RNA Polymerase I Promoter Escape"	29	29	1	0.0344827586206897	29	29	2	0.0689655172413793	0.0350877192982456	2	2	1	0	0.972638474375427	1
"703"	"Protein folding"	54	54	4	0.0740740740740741	54	54	6	0.111111111111111	0.140350877192982	8	9	3	0	0.973168890934585	1
"126"	"G1/S DNA Damage Checkpoints"	60	60	22	0.366666666666667	60	60	7	0.116666666666667	0.12280701754386	7	7	1	0	0.973726806334315	1
"861"	"Beta defensins"	36	36	1	0.0277777777777778	36	36	3	0.0833333333333333	0.0526315789473684	3	3	1	0	0.974777464625926	1
"880"	"Defective AHCY causes Hypermethioninemia with S-adenosylhomocysteine hydrolase deficiency (HMAHCHD)"	89	89	2	0.0224719101123595	89	89	12	0.134831460674157	0.157894736842105	9	13	2	0	0.976129305760122	1
"881"	"Defective GCLC causes Hemolytic anemia due to gamma-glutamylcysteine synthetase deficiency (HAGGSD)"	89	89	2	0.0224719101123595	89	89	12	0.134831460674157	0.157894736842105	9	13	2	0	0.976129305760122	1
"882"	"Defective GGT1 causes Glutathionuria (GLUTH)"	89	89	2	0.0224719101123595	89	89	12	0.134831460674157	0.157894736842105	9	13	2	0	0.976129305760122	1
"883"	"Defective GSS causes Glutathione synthetase deficiency (GSS deficiency)"	89	89	2	0.0224719101123595	89	89	12	0.134831460674157	0.157894736842105	9	13	2	0	0.976129305760122	1
"884"	"Defective MAT1A causes Methionine adenosyltransferase deficiency (MATD)"	89	89	2	0.0224719101123595	89	89	12	0.134831460674157	0.157894736842105	9	13	2	0	0.976129305760122	1
"885"	"Defective OPLAH causes 5-oxoprolinase deficiency (OPLAHD)"	89	89	2	0.0224719101123595	89	89	12	0.134831460674157	0.157894736842105	9	13	2	0	0.976129305760122	1
"886"	"Defective SLC35D1 causes Schneckenbecken dysplasia (SCHBCKD)"	89	89	2	0.0224719101123595	89	89	12	0.134831460674157	0.157894736842105	9	13	2	0	0.976129305760122	1
"887"	"Defective TPMT causes Thiopurine S-methyltransferase deficiency (TPMT deficiency)"	89	89	2	0.0224719101123595	89	89	12	0.134831460674157	0.157894736842105	9	13	2	0	0.976129305760122	1
"888"	"Defective UGT1A1 causes hyperbilirubinemia"	89	89	2	0.0224719101123595	89	89	12	0.134831460674157	0.157894736842105	9	13	2	0	0.976129305760122	1
"889"	"Defective UGT1A4 causes hyperbilirubinemia"	89	89	2	0.0224719101123595	89	89	12	0.134831460674157	0.157894736842105	9	13	2	0	0.976129305760122	1
"890"	"Phase II conjugation"	89	89	2	0.0224719101123595	89	89	12	0.134831460674157	0.157894736842105	9	13	2	0	0.976129305760122	1
"704"	"Chemokine receptors bind chemokines"	55	55	4	0.0727272727272727	55	55	6	0.109090909090909	0.12280701754386	7	7	2	0	0.976905257386491	1
"698"	"Metabolism"	1565	1565	120	0.0766773162939297	1565	1565	321	0.205111821086262	0.947368421052632	54	398	15	0	0.977058254859322	1
"786"	"Peptide ligand-binding receptors"	190	190	9	0.0473684210526316	190	190	31	0.163157894736842	0.456140350877193	26	36	2	0	0.977367305764145	1
"249"	"Generation of second messenger molecules"	37	37	10	0.27027027027027	37	37	3	0.0810810810810811	0.0526315789473684	3	3	1	0	0.978915993646665	1
"485"	"Signaling by WNT in cancer"	212	212	30	0.141509433962264	212	212	35	0.165094339622642	0.578947368421053	33	56	8	0	0.980139247396469	1
"906"	"RNA Polymerase I Chain Elongation"	56	56	1	0.0178571428571429	56	56	6	0.107142857142857	0.105263157894737	6	6	1	0	0.980156400657029	1
"324"	"FCGR activation"	50	50	11	0.22	50	50	5	0.1	0.0701754385964912	4	5	1	0	0.980339111779701	1
"848"	"RNA Polymerase I Transcription Termination"	31	31	1	0.032258064516129	31	31	2	0.0645161290322581	0.0350877192982456	2	2	1	0	0.981461625739989	1
"506"	"FCERI mediated NF-kB activation"	57	57	8	0.140350877192982	57	57	6	0.105263157894737	0.12280701754386	7	8	2	0	0.982979053974356	1
"298"	"Phosphorylation of CD3 and TCR zeta chains"	25	25	6	0.24	25	25	1	0.04	0.0175438596491228	1	1	1	0	0.98565098387712	1
"863"	"Binding and Uptake of Ligands by Scavenger Receptors"	76	76	2	0.0263157894736842	76	76	9	0.118421052631579	0.210526315789474	12	14	3	0	0.985814648922773	1
"177"	"Autodegradation of Cdh1 by Cdh1:APC/C"	60	60	19	0.316666666666667	60	60	6	0.1	0.087719298245614	5	6	1	0	0.98936284194475	1
"587"	"Metabolism of amino acids and derivatives"	188	188	21	0.111702127659574	188	188	29	0.154255319148936	0.350877192982456	20	31	2	0	0.989572120342497	1
"913"	"Influenza Life Cycle"	143	143	2	0.013986013986014	143	143	20	0.13986013986014	0.210526315789474	12	22	2	0	0.992588202144364	1
"711"	"Complement cascade"	75	75	5	0.0666666666666667	75	75	8	0.106666666666667	0.140350877192982	8	11	3	0	0.993075924990552	1
"827"	"Class B/2 (Secretin family receptors)"	87	87	3	0.0344827586206897	87	87	10	0.114942528735632	0.175438596491228	10	12	2	0	0.993117100423148	1
"777"	"GPCR downstream signaling"	966	966	46	0.0476190476190476	966	966	186	0.192546583850932	0.929824561403509	53	236	15	0	0.993888267653495	1
"903"	"Metabolism of proteins"	694	694	13	0.0187319884726225	694	694	129	0.185878962536023	0.736842105263158	42	172	9	0	0.994212167972814	1
"912"	"Influenza Viral RNA Transcription and Replication"	135	135	2	0.0148148148148148	135	135	18	0.133333333333333	0.192982456140351	11	19	2	0	0.994827592962743	1
"895"	"Influenza Infection"	148	148	3	0.0202702702702703	148	148	20	0.135135135135135	0.210526315789474	12	22	2	0	0.995853759630762	1
"800"	"Defensins"	46	46	2	0.0434782608695652	46	46	3	0.0652173913043478	0.0526315789473684	3	3	1	0	0.996098252127241	1
"734"	"Signaling by GPCR"	1078	1078	66	0.0612244897959184	1078	1078	207	0.192022263450835	0.929824561403509	53	263	15	0	0.996736503406189	1
"891"	"Scavenging of heme from plasma"	47	47	1	0.0212765957446809	47	47	3	0.0638297872340425	0.0701754385964912	4	5	2	0	0.996787928396942	1
"709"	"Class A/1 (Rhodopsin-like receptors)"	314	314	22	0.0700636942675159	314	314	50	0.159235668789809	0.578947368421053	33	55	2	0	0.99770926212838	1
"752"	"Immunoregulatory interactions between a Lymphoid and a non-Lymphoid cell"	111	111	6	0.0540540540540541	111	111	12	0.108108108108108	0.228070175438596	13	14	3	0	0.998795292703898	1
"920"	"Nonsense Mediated Decay (NMD) independent of the Exon Junction Complex (EJC)"	89	89	1	0.0112359550561798	89	89	7	0.0786516853932584	0.087719298245614	5	8	2	0	0.999766496377453	1
"957"	"The citric acid (TCA) cycle and respiratory electron transport"	147	147	1	0.00680272108843537	147	147	16	0.108843537414966	0.245614035087719	14	18	2	0	0.999783689912531	1
"585"	"Classical antibody-mediated complement activation"	44	44	5	0.113636363636364	44	44	1	0.0227272727272727	0.0175438596491228	1	1	1	0	0.999811170565336	1
"745"	"Defective ACTH causes Obesity and Pro-opiomelanocortinin deficiency (POMCD)"	441	441	25	0.0566893424036281	441	441	69	0.156462585034014	0.701754385964912	40	78	2	0	0.999823794288722	1
"746"	"GPCR ligand binding"	441	441	25	0.0566893424036281	441	441	69	0.156462585034014	0.701754385964912	40	78	2	0	0.999823794288722	1
"680"	"Disease"	1954	1954	162	0.082906857727738	1954	1954	381	0.194984646878199	0.982456140350877	56	489	15	0	0.99982874461683	1
"921"	"Mitochondrial translation"	92	92	1	0.0108695652173913	92	92	7	0.0760869565217391	0.087719298245614	5	7	1	0	0.999863940095541	1
"929"	"Nonsense Mediated Decay (NMD) enhanced by the Exon Junction Complex (EJC)"	106	106	1	0.00943396226415094	106	106	9	0.0849056603773585	0.140350877192982	8	12	2	0	0.999873506770583	1
"930"	"Nonsense-Mediated Decay (NMD)"	106	106	1	0.00943396226415094	106	106	9	0.0849056603773585	0.140350877192982	8	12	2	0	0.999873506770583	1
"917"	"Mitochondrial translation initiation"	86	86	1	0.0116279069767442	86	86	6	0.0697674418604651	0.0701754385964912	4	6	1	0	0.999887427153442	1
"918"	"Mitochondrial translation termination"	86	86	1	0.0116279069767442	86	86	6	0.0697674418604651	0.087719298245614	5	6	1	0	0.999887427153442	1
"667"	"Initial triggering of complement"	57	57	5	0.087719298245614	57	57	2	0.0350877192982456	0.0350877192982456	2	2	1	0	0.999924452650862	1
"631"	"Creation of C4 and C2 activators"	50	50	5	0.1	50	50	1	0.02	0.0175438596491228	1	1	1	0	0.999954030180852	1
"914"	"Eukaryotic Translation Termination"	84	84	1	0.0119047619047619	84	84	5	0.0595238095238095	0.0701754385964912	4	5	1	0	0.999959711485275	1
"915"	"Peptide chain elongation"	84	84	1	0.0119047619047619	84	84	5	0.0595238095238095	0.087719298245614	5	5	1	0	0.999959711485275	1
"916"	"Mitochondrial translation elongation"	86	86	1	0.0116279069767442	86	86	5	0.0581395348837209	0.0701754385964912	4	5	1	0	0.999972928618025	1
"919"	"Eukaryotic Translation Elongation"	89	89	1	0.0112359550561798	89	89	5	0.0561797752808989	0.087719298245614	5	5	1	0	0.999985163798811	1
"926"	"3' -UTR-mediated translational regulation"	104	104	1	0.00961538461538462	104	104	7	0.0673076923076923	0.105263157894737	6	8	2	0	0.999985378163991	1
"927"	"L13a-mediated translational silencing of Ceruloplasmin expression"	104	104	1	0.00961538461538462	104	104	7	0.0673076923076923	0.105263157894737	6	8	2	0	0.999985378163991	1
"733"	"Metabolic disorders of biological oxidation enzymes"	614	614	38	0.0618892508143322	614	614	97	0.157980456026059	0.789473684210526	45	110	2	0	0.999985898754323	1
"932"	"Cap-dependent Translation Initiation"	112	112	1	0.00892857142857143	112	112	8	0.0714285714285714	0.140350877192982	8	10	2	0	0.999987444335246	1
"933"	"Eukaryotic Translation Initiation"	112	112	1	0.00892857142857143	112	112	8	0.0714285714285714	0.140350877192982	8	10	2	0	0.999987444335246	1
"928"	"GTP hydrolysis and joining of the 60S ribosomal subunit"	105	105	1	0.00952380952380952	105	105	7	0.0666666666666667	0.105263157894737	6	8	2	0	0.999987914026917	1
"922"	"Viral mRNA Translation"	92	92	1	0.0108695652173913	92	92	5	0.0543478260869565	0.087719298245614	5	5	1	0	0.99999191544692	1
"923"	"Formation of a pool of free 40S subunits"	94	94	1	0.0106382978723404	94	94	5	0.0531914893617021	0.0701754385964912	4	5	1	0	0.999994622601799	1
"958"	"Translation"	148	148	1	0.00675675675675676	148	148	12	0.0810810810810811	0.175438596491228	10	14	2	0	0.999997124206864	1
"931"	"SRP-dependent cotranslational protein targeting to membrane"	109	109	1	0.00917431192660551	109	109	6	0.055045871559633	0.087719298245614	5	6	1	0	0.999998752512887	1
"960"	"Estrogen biosynthesis"	2	2	1	0.5	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA
"961"	"Inhibition of HSL"	2	2	1	0.5	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA
"962"	"Signaling by FGFR1 amplification mutants"	1	1	1	1	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA
"963"	"Signaling by FGFR2 amplification mutants"	1	1	1	1	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA
"964"	"SHC activation"	4	4	1	0.25	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA
"965"	"Mitotic Metaphase/Anaphase Transition"	2	2	1	0.5	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA
"966"	"RAF activation"	5	5	1	0.2	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA
"967"	"GABA A (rho) receptor activation"	3	3	1	0.333333333333333	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA
"968"	"PDE3B signalling"	2	2	1	0.5	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA
"969"	"SMAC binds to IAPs"	5	5	1	0.2	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA
"970"	"SMAC-mediated apoptotic response"	5	5	1	0.2	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA
"971"	"Resolution of D-loop structures"	2	2	1	0.5	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA
"972"	"Activation of BIM and translocation to mitochondria"	3	3	2	0.666666666666667	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA
"973"	"Activation of TRKA receptors"	6	6	2	0.333333333333333	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA
"974"	"Regulation of gap junction activity"	3	3	1	0.333333333333333	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA
"975"	"Chk1/Chk2(Cds1) mediated inactivation of Cyclin B:Cdk1 complex"	5	5	3	0.6	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA
"976"	"Dopamine clearance from the synaptic cleft"	3	3	1	0.333333333333333	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA
"977"	"FGFR1c and Klotho ligand binding and activation"	3	3	1	0.333333333333333	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA
"978"	"Host Interactions with Influenza Factors"	8	8	1	0.125	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA
"979"	"AMPK inhibits chREBP transcriptional activation activity"	5	5	2	0.4	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA
"980"	"Carnitine synthesis"	4	4	1	0.25	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA
"981"	"Metabolism of folate and pterines"	9	9	5	0.555555555555556	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA
"982"	"Adenosine P1 receptors"	4	4	2	0.5	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA
"983"	"Cyclin B2 mediated events"	5	5	1	0.2	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA
"984"	"c-src mediated regulation of Cx43 function and closure of gap junctions"	3	3	1	0.333333333333333	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA
"985"	"Enzymatic degradation of Dopamine by monoamine oxidase"	2	2	1	0.5	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA
"986"	"Mineralocorticoid biosynthesis"	6	6	1	0.166666666666667	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA
"987"	"SMAC-mediated dissociation of IAP:caspase complexes"	5	5	1	0.2	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA
"988"	"Post-chaperonin tubulin folding pathway"	18	18	4	0.222222222222222	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA
"989"	"STAT6-mediated induction of chemokines"	3	3	1	0.333333333333333	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA
"990"	"NS1 Mediated Effects on Host Pathways"	4	4	1	0.25	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA
"991"	"Clearance of Nuclear Envelope Membranes from Chromatin"	7	7	1	0.142857142857143	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA
"992"	"Alpha-defensins"	10	10	1	0.1	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA
"993"	"NGF-independant TRKA activation"	5	5	2	0.4	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA
"994"	"Activation of PKB"	4	4	2	0.5	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA
"995"	"Translocation of ZAP-70 to Immunological synapse"	23	23	6	0.260869565217391	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA
"996"	"Assembly of the RAD51-ssDNA nucleoprotein complex"	5	5	1	0.2	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA
"997"	"TNF signaling"	3	3	1	0.333333333333333	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA
"998"	"Interleukin-1 processing"	7	7	1	0.142857142857143	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA
"999"	"Enzymatic degradation of dopamine by COMT"	2	2	1	0.5	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA
"1000"	"PD-1 signaling"	28	28	7	0.25	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA
"1001"	"Heme degradation"	6	6	1	0.166666666666667	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA
"1002"	"Inhibition of PKR"	2	2	1	0.5	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA
"1003"	"TRKA activation by NGF"	2	2	1	0.5	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA
"1004"	"Binding and entry of HIV virion"	12	12	2	0.166666666666667	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA
"1005"	"Activation of BMF and translocation to mitochondria"	3	3	1	0.333333333333333	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA
"1006"	"Resolution of D-loop structures through Holliday junction intermediates"	2	2	1	0.5	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA
"1007"	"Pyrimidine biosynthesis"	6	6	1	0.166666666666667	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA
"1008"	"Telomere Extension By Telomerase"	6	6	1	0.166666666666667	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA
