Sample	Chromosome	Start.bp	End.bp	Num.Markers	Seg.CN
TCGA-CN-6010-01A-11D-1682-01	10	6940548	6942102	6	0.755385
TCGA-CN-6010-01A-11D-1682-01	10	6942981	19278312	9177	0.000000
TCGA-CN-6010-01A-11D-1682-01	10	19290710	19293206	7	0.936694
TCGA-CN-6010-01A-11D-1682-01	10	19293339	34541856	10266	0.000000
TCGA-CN-6010-01A-11D-1682-01	10	34549604	34690109	83	-0.342165
TCGA-CN-6010-01A-11D-1682-01	10	34691319	114541101	43696	0.000000
TCGA-CN-6010-01A-11D-1682-01	10	114543493	114837287	148	-0.303911
TCGA-CN-6010-01A-11D-1682-01	10	114839411	135225087	13254	0.000000
TCGA-CN-6010-01A-11D-1682-01	11	456120	23876996	15144	0.000000
TCGA-CN-6010-01A-11D-1682-01	11	23880594	26448643	1572	0.274580
TCGA-CN-6010-01A-11D-1682-01	11	26453016	64592908	18264	0.000000
TCGA-CN-6010-01A-11D-1682-01	11	65670510	73541425	3535	0.303935
TCGA-CN-6010-01A-11D-1682-01	11	73542259	134140152	38759	0.000000
TCGA-CN-6010-01A-11D-1682-01	12	889902	8763770	4367	0.000000
TCGA-CN-6010-01A-11D-1682-01	12	8773126	8837799	21	0.863665
TCGA-CN-6010-01A-11D-1682-01	12	8838023	133161346	69587	0.000000
TCGA-CN-6010-01A-11D-1682-01	13	19450806	77450413	33432	0.000000
TCGA-CN-6010-01A-11D-1682-01	13	77453260	77538843	72	-0.676622
TCGA-CN-6010-01A-11D-1682-01	13	77540256	114987458	23165	0.000000
TCGA-CN-6010-01A-11D-1682-01	14	20501368	59014720	20887	0.000000
TCGA-CN-6010-01A-11D-1682-01	14	59016680	59257602	187	0.389013
TCGA-CN-6010-01A-11D-1682-01	14	59263286	105988038	28393	0.000000
TCGA-CN-6010-01A-11D-1682-01	15	23687685	41263438	8765	-0.284188
TCGA-CN-6010-01A-11D-1682-01	15	41265457	41730246	175	0.000000
TCGA-CN-6010-01A-11D-1682-01	15	41730521	41764689	15	-0.258621
TCGA-CN-6010-01A-11D-1682-01	15	41767227	101884307	35593	0.000000
TCGA-CN-6010-01A-11D-1682-01	16	653459	8463466	3597	0.000000
TCGA-CN-6010-01A-11D-1682-01	16	8467728	8503222	44	-0.283926
TCGA-CN-6010-01A-11D-1682-01	16	8509214	78931679	30243	0.000000
TCGA-CN-6010-01A-11D-1682-01	16	78931822	79114072	182	-0.345671
TCGA-CN-6010-01A-11D-1682-01	16	79114375	89379936	6745	0.000000
TCGA-CN-6010-01A-11D-1682-01	17	987221	40614935	16581	0.000000
TCGA-CN-6010-01A-11D-1682-01	17	40618251	40778461	64	0.229160
TCGA-CN-6010-01A-11D-1682-01	17	40782083	80917016	20352	0.000000
TCGA-CN-6010-01A-11D-1682-01	18	329586	77107934	42680	0.000000
TCGA-CN-6010-01A-11D-1682-01	19	284018	13724920	4829	0.000000
TCGA-CN-6010-01A-11D-1682-01	19	13730858	14008603	112	0.450623
TCGA-CN-6010-01A-11D-1682-01	19	14011496	58878226	19016	0.000000
TCGA-CN-6010-01A-11D-1682-01	20	455764	38690554	21592	0.000000
TCGA-CN-6010-01A-11D-1682-01	20	38691634	38703009	8	0.765614
TCGA-CN-6010-01A-11D-1682-01	20	38703209	38706355	6	0.000000
TCGA-CN-6010-01A-11D-1682-01	20	38708075	39247356	351	0.637553
TCGA-CN-6010-01A-11D-1682-01	20	39253915	62219837	15342	0.000000
TCGA-CN-6010-01A-11D-1682-01	21	15347621	47678774	20591	0.000000
TCGA-CN-6010-01A-11D-1682-01	22	17423930	18613557	757	-0.141807
TCGA-CN-6010-01A-11D-1682-01	22	18613737	49331012	16180	0.000000
TCGA-CN-6010-01A-11D-1682-01	X	3157107	154905589	63813	0.000000
TCGA-CN-6011-01A-11D-1682-01	1	3218610	6461631	2050	0.751999
TCGA-CN-6011-01A-11D-1682-01	1	6461938	6530189	20	1.614957
TCGA-CN-6011-01A-11D-1682-01	1	6539321	10585527	2086	0.751999
TCGA-CN-6011-01A-11D-1682-01	1	10587222	10731352	83	0.000000
TCGA-CN-6011-01A-11D-1682-01	1	10736434	16796742	3026	0.778581
TCGA-CN-6011-01A-11D-1682-01	1	17329637	155083456	63015	0.000000
TCGA-CN-6011-01A-11D-1682-01	1	155086148	155131673	24	0.914525
TCGA-CN-6011-01A-11D-1682-01	1	155136225	247813706	58893	0.000000
TCGA-CN-6011-01A-11D-1682-01	2	484222	133717079	68932	0.000000
TCGA-CN-6011-01A-11D-1682-01	2	133717666	133892268	158	-0.391964
TCGA-CN-6011-01A-11D-1682-01	2	133897009	134054312	66	-1.224875
TCGA-CN-6011-01A-11D-1682-01	2	134156255	142015586	4389	0.000000
TCGA-CN-6011-01A-11D-1682-01	2	142015626	142085646	48	-0.298508
TCGA-CN-6011-01A-11D-1682-01	2	142093266	172234261	17579	0.000000
TCGA-CN-6011-01A-11D-1682-01	2	172234699	172249164	11	-0.419917
TCGA-CN-6011-01A-11D-1682-01	2	172252449	174344356	1388	0.000000
TCGA-CN-6011-01A-11D-1682-01	2	174344606	177873848	2213	0.449558
TCGA-CN-6011-01A-11D-1682-01	2	177873962	179875286	1193	-0.398637
TCGA-CN-6011-01A-11D-1682-01	2	179884787	183950276	2495	0.000000
TCGA-CN-6011-01A-11D-1682-01	2	183954505	184020338	49	0.850994
TCGA-CN-6011-01A-11D-1682-01	2	184022488	187396445	1265	0.000000
TCGA-CN-6011-01A-11D-1682-01	2	187397883	187453387	35	-0.375946
TCGA-CN-6011-01A-11D-1682-01	2	187459683	187479341	15	-1.283017
TCGA-CN-6011-01A-11D-1682-01	2	187483505	187549354	39	-0.375946
TCGA-CN-6011-01A-11D-1682-01	2	187553420	195015293	3596	0.000000
TCGA-CN-6011-01A-11D-1682-01	2	195018515	196772849	603	0.876675
TCGA-CN-6011-01A-11D-1682-01	2	196774853	199470519	1503	0.434111
TCGA-CN-6011-01A-11D-1682-01	2	199474557	200091356	399	1.285085
TCGA-CN-6011-01A-11D-1682-01	2	200091665	200424723	166	2.742394
TCGA-CN-6011-01A-11D-1682-01	2	200427541	242476062	25206	-0.407051
TCGA-CN-6011-01A-11D-1682-01	3	2212571	61574924	33832	0.000000
TCGA-CN-6011-01A-11D-1682-01	3	61580593	61824310	111	-0.477258
TCGA-CN-6011-01A-11D-1682-01	3	61838217	174720531	60889	0.000000
TCGA-CN-6011-01A-11D-1682-01	3	174737820	174943940	144	-0.380779
TCGA-CN-6011-01A-11D-1682-01	3	174943968	189465773	7701	0.000000
TCGA-CN-6011-01A-11D-1682-01	3	189468247	189828251	248	0.584901
TCGA-CN-6011-01A-11D-1682-01	3	189828822	194529412	2782	0.000000
TCGA-CN-6011-01A-11D-1682-01	3	194529803	194988873	235	0.410749
TCGA-CN-6011-01A-11D-1682-01	3	194994628	196190626	250	0.000000
TCGA-CN-6011-01A-11D-1682-01	3	196190768	197133082	154	0.416257
TCGA-CN-6011-01A-11D-1682-01	3	197211135	197538677	75	0.000000
TCGA-CN-6011-01A-11D-1682-01	4	1053934	19329242	11304	0.000000
TCGA-CN-6011-01A-11D-1682-01	4	19329860	19418447	44	-0.433817
TCGA-CN-6011-01A-11D-1682-01	4	19422161	19678941	161	0.000000
TCGA-CN-6011-01A-11D-1682-01	4	19684708	19715256	21	-0.602562
TCGA-CN-6011-01A-11D-1682-01	4	19719223	21759912	1313	0.000000
TCGA-CN-6011-01A-11D-1682-01	4	21761746	21767894	7	-0.875826
TCGA-CN-6011-01A-11D-1682-01	4	21768438	62361459	21289	0.000000
TCGA-CN-6011-01A-11D-1682-01	4	62364817	62545301	100	-0.355096
TCGA-CN-6011-01A-11D-1682-01	4	62545448	67695717	2650	0.000000
TCGA-CN-6011-01A-11D-1682-01	4	67696225	67713035	21	0.794325
TCGA-CN-6011-01A-11D-1682-01	4	67718007	91472419	13260	0.000000
TCGA-CN-6011-01A-11D-1682-01	4	91473208	91567112	66	-0.458146
TCGA-CN-6011-01A-11D-1682-01	4	91568912	91615595	27	-0.978264
TCGA-CN-6011-01A-11D-1682-01	4	91616585	91763992	93	-0.458146
TCGA-CN-6011-01A-11D-1682-01	4	91764135	92096026	214	-1.021718
TCGA-CN-6011-01A-11D-1682-01	4	92114281	92159897	28	-0.458146
TCGA-CN-6011-01A-11D-1682-01	4	92162781	188762240	52184	0.000000
TCGA-CN-6011-01A-11D-1682-01	5	914233	45378456	25949	0.000000
TCGA-CN-6011-01A-11D-1682-01	5	50124856	58869319	5600	-0.404353
TCGA-CN-6011-01A-11D-1682-01	5	58878283	59042351	118	-1.281606
TCGA-CN-6011-01A-11D-1682-01	5	59042993	104169579	22999	-0.404353
TCGA-CN-6011-01A-11D-1682-01	5	104176059	180360469	45882	0.000000
TCGA-CN-6011-01A-11D-1682-01	6	1014281	97800908	53292	0.000000
TCGA-CN-6011-01A-11D-1682-01	6	97801416	97835900	16	0.910121
TCGA-CN-6011-01A-11D-1682-01	6	97846095	100981200	1940	0.000000
TCGA-CN-6011-01A-11D-1682-01	6	100986602	101065792	33	-0.391518
TCGA-CN-6011-01A-11D-1682-01	6	101076493	140604359	23507	0.000000
TCGA-CN-6011-01A-11D-1682-01	6	140610600	140626632	6	-0.919874
TCGA-CN-6011-01A-11D-1682-01	6	140636631	170903919	17738	0.000000
TCGA-CN-6011-01A-11D-1682-01	7	705284	65579702	33986	0.000000
TCGA-CN-6011-01A-11D-1682-01	7	65579722	65636564	16	0.516816
TCGA-CN-6011-01A-11D-1682-01	7	65638560	67284106	651	0.000000
TCGA-CN-6011-01A-11D-1682-01	7	67288566	91007420	11181	-0.398980
TCGA-CN-6011-01A-11D-1682-01	7	91009517	91285729	178	2.171587
TCGA-CN-6011-01A-11D-1682-01	7	91293740	99886584	4735	0.514616
TCGA-CN-6011-01A-11D-1682-01	7	99901539	102089969	767	0.344305
TCGA-CN-6011-01A-11D-1682-01	7	102406680	102473163	26	2.409745
TCGA-CN-6011-01A-11D-1682-01	7	102474939	110355841	4615	0.513562
TCGA-CN-6011-01A-11D-1682-01	7	110359829	110462925	68	0.000000
TCGA-CN-6011-01A-11D-1682-01	7	110467221	110562817	53	-0.946315
TCGA-CN-6011-01A-11D-1682-01	7	110566968	154913678	23147	-0.395170
TCGA-CN-6011-01A-11D-1682-01	7	154917908	158385118	1932	0.000000
TCGA-CN-6011-01A-11D-1682-01	8	617667	3723184	1577	0.000000
TCGA-CN-6011-01A-11D-1682-01	8	3724248	3725495	8	-0.667275
TCGA-CN-6011-01A-11D-1682-01	8	3726055	105048297	55839	0.000000
TCGA-CN-6011-01A-11D-1682-01	8	105051601	105069504	7	-0.639935
TCGA-CN-6011-01A-11D-1682-01	8	105076626	105230622	99	-0.847420
TCGA-CN-6011-01A-11D-1682-01	8	105239806	145232496	24046	0.000000
TCGA-CN-6011-01A-11D-1682-01	9	789932	21930147	13464	0.000000
TCGA-CN-6011-01A-11D-1682-01	9	21931378	22011656	69	-1.292893
TCGA-CN-6011-01A-11D-1682-01	9	22015434	140938752	54514	0.000000
TCGA-CN-6011-01A-11D-1682-01	10	415240	21312227	15021	0.000000
TCGA-CN-6011-01A-11D-1682-01	10	21314458	21315553	8	-0.575651
TCGA-CN-6011-01A-11D-1682-01	10	21319832	130167297	63591	0.000000
TCGA-CN-6011-01A-11D-1682-01	10	130169563	131659855	1223	-0.460124
TCGA-CN-6011-01A-11D-1682-01	10	131660498	135225087	1062	0.000000
TCGA-CN-6011-01A-11D-1682-01	11	456120	22973338	14527	0.000000
TCGA-CN-6011-01A-11D-1682-01	11	22973380	22990165	7	0.499778
TCGA-CN-6011-01A-11D-1682-01	11	22993596	32454262	5964	0.000000
TCGA-CN-6011-01A-11D-1682-01	11	32455527	32458807	5	-0.670770
TCGA-CN-6011-01A-11D-1682-01	11	32462576	38861351	3766	0.000000
TCGA-CN-6011-01A-11D-1682-01	11	38868596	40440386	977	0.461948
TCGA-CN-6011-01A-11D-1682-01	11	40447527	41066640	431	2.888434
TCGA-CN-6011-01A-11D-1682-01	11	41071513	41172525	84	3.617637
TCGA-CN-6011-01A-11D-1682-01	11	41175225	66938753	9701	0.461948
TCGA-CN-6011-01A-11D-1682-01	11	66941419	67770619	137	2.921507
TCGA-CN-6011-01A-11D-1682-01	11	67775101	68120583	168	1.970994
TCGA-CN-6011-01A-11D-1682-01	11	68125039	69021677	477	1.257804
TCGA-CN-6011-01A-11D-1682-01	11	69022812	71280333	1316	3.656854
TCGA-CN-6011-01A-11D-1682-01	11	71281562	134140152	39714	0.000000
TCGA-CN-6011-01A-11D-1682-01	12	889902	18221564	9819	0.000000
TCGA-CN-6011-01A-11D-1682-01	12	18226700	18230728	6	-0.834216
TCGA-CN-6011-01A-11D-1682-01	12	18233067	65749091	24373	0.000000
TCGA-CN-6011-01A-11D-1682-01	12	65757877	65824224	28	0.755546
TCGA-CN-6011-01A-11D-1682-01	12	65825267	133161346	39749	0.000000
TCGA-CN-6011-01A-11D-1682-01	13	19450806	87044016	38949	0.000000
TCGA-CN-6011-01A-11D-1682-01	13	87044101	87076251	30	-0.544727
TCGA-CN-6011-01A-11D-1682-01	13	87076799	93867025	3964	0.000000
TCGA-CN-6011-01A-11D-1682-01	13	93867062	93869655	10	-0.498410
TCGA-CN-6011-01A-11D-1682-01	13	93869994	114987458	13716	0.000000
TCGA-CN-6011-01A-11D-1682-01	14	20501368	35724239	8169	-0.429744
TCGA-CN-6011-01A-11D-1682-01	14	35735898	35856663	49	0.000000
TCGA-CN-6011-01A-11D-1682-01	14	35857147	43408760	4131	-0.354644
TCGA-CN-6011-01A-11D-1682-01	14	43409296	43443334	11	-0.798784
TCGA-CN-6011-01A-11D-1682-01	14	43444019	43582321	76	-0.354644
TCGA-CN-6011-01A-11D-1682-01	14	43587187	105988038	37031	0.000000
TCGA-CN-6011-01A-11D-1682-01	15	23687685	26965870	1893	0.000000
TCGA-CN-6011-01A-11D-1682-01	15	26965969	27013782	32	-0.475256
TCGA-CN-6011-01A-11D-1682-01	15	27015520	53175519	13324	0.000000
TCGA-CN-6011-01A-11D-1682-01	15	53176650	53189459	16	0.945992
TCGA-CN-6011-01A-11D-1682-01	15	53193627	74252408	13518	0.000000
TCGA-CN-6011-01A-11D-1682-01	15	74254130	74334737	139	0.351589
TCGA-CN-6011-01A-11D-1682-01	15	74337570	101884307	15626	0.000000
TCGA-CN-6011-01A-11D-1682-01	16	653459	87808840	40536	0.000000
TCGA-CN-6011-01A-11D-1682-01	16	87814290	89379936	275	0.332214
TCGA-CN-6011-01A-11D-1682-01	17	987221	30119526	11728	0.000000
TCGA-CN-6011-01A-11D-1682-01	17	30120664	30132615	13	-0.390008
TCGA-CN-6011-01A-11D-1682-01	17	30136136	61188991	15130	0.000000
TCGA-CN-6011-01A-11D-1682-01	17	61192860	61245747	25	-0.807035
TCGA-CN-6011-01A-11D-1682-01	17	61252252	80917016	10101	0.000000
TCGA-CN-6011-01A-11D-1682-01	18	329586	27455687	13424	0.000000
TCGA-CN-6011-01A-11D-1682-01	18	27458945	31623123	2628	0.929984
TCGA-CN-6011-01A-11D-1682-01	18	31627794	75858655	25974	0.000000
TCGA-CN-6011-01A-11D-1682-01	18	75859251	75870566	12	-0.324791
TCGA-CN-6011-01A-11D-1682-01	18	75871005	77107934	642	0.000000
TCGA-CN-6011-01A-11D-1682-01	19	284018	24052992	8985	0.000000
TCGA-CN-6011-01A-11D-1682-01	19	28240494	32483895	3150	0.406940
TCGA-CN-6011-01A-11D-1682-01	19	32486346	58878226	11822	0.000000
TCGA-CN-6011-01A-11D-1682-01	20	455764	25611491	16649	0.000000
TCGA-CN-6011-01A-11D-1682-01	20	25618360	25738764	58	-0.439176
TCGA-CN-6011-01A-11D-1682-01	20	25740998	25930738	48	0.000000
TCGA-CN-6011-01A-11D-1682-01	20	25937126	25990441	24	-0.292516
TCGA-CN-6011-01A-11D-1682-01	20	26073580	35720649	2869	0.000000
TCGA-CN-6011-01A-11D-1682-01	20	35721198	35722021	6	-0.292720
TCGA-CN-6011-01A-11D-1682-01	20	35722355	62219837	17645	0.000000
TCGA-CN-6011-01A-11D-1682-01	21	15347621	16558384	789	0.000000
TCGA-CN-6011-01A-11D-1682-01	21	16559577	16689924	117	0.876471
TCGA-CN-6011-01A-11D-1682-01	21	16693491	17221122	235	0.445281
TCGA-CN-6011-01A-11D-1682-01	21	17221928	20440193	2046	-0.448248
TCGA-CN-6011-01A-11D-1682-01	21	20453392	21906273	931	0.451390
TCGA-CN-6011-01A-11D-1682-01	21	21908334	24943056	1597	-0.443123
TCGA-CN-6011-01A-11D-1682-01	21	24943075	47678774	14876	0.000000
TCGA-CN-6011-01A-11D-1682-01	22	17423930	49331012	16937	0.000000
TCGA-CN-6011-01A-11D-1682-01	X	3157107	96222247	36744	0.000000
TCGA-CN-6011-01A-11D-1682-01	X	96229101	96490129	170	-0.758311
TCGA-CN-6011-01A-11D-1682-01	X	96493857	124139187	13476	0.000000
TCGA-CN-6011-01A-11D-1682-01	X	124142293	124152504	11	0.900899
TCGA-CN-6011-01A-11D-1682-01	X	124157416	154905589	13412	0.000000
TCGA-CN-6012-01A-11D-1682-01	1	3218610	66462246	35547	0.000000
TCGA-CN-6012-01A-11D-1682-01	1	66463920	66474954	14	-0.683865
TCGA-CN-6012-01A-11D-1682-01	1	66477046	116859356	30086	0.000000
TCGA-CN-6012-01A-11D-1682-01	1	116860957	149882014	2185	0.370579
TCGA-CN-6012-01A-11D-1682-01	1	149884927	247813706	61365	0.000000
TCGA-CN-6012-01A-11D-1682-01	2	484222	202089470	107147	0.000000
TCGA-CN-6012-01A-11D-1682-01	2	202093395	242476062	24201	-0.213792
TCGA-CN-6012-01A-11D-1682-01	3	2212571	197538677	106421	0.000000
TCGA-CN-6012-01A-11D-1682-01	4	1053934	188762240	102782	0.000000
TCGA-CN-6012-01A-11D-1682-01	5	914233	180360469	100548	0.000000
TCGA-CN-6012-01A-11D-1682-01	6	1014281	170903919	96532	0.000000
TCGA-CN-6012-01A-11D-1682-01	7	705284	141666216	73181	0.000000
TCGA-CN-6012-01A-11D-1682-01	7	141667422	158385118	8174	-0.304630
TCGA-CN-6012-01A-11D-1682-01	8	617667	14834424	6829	-0.419151
TCGA-CN-6012-01A-11D-1682-01	8	14836265	17899140	2171	0.000000
TCGA-CN-6012-01A-11D-1682-01	8	17901865	34353746	11228	-0.281202
TCGA-CN-6012-01A-11D-1682-01	8	34379983	72168673	18576	0.441265
TCGA-CN-6012-01A-11D-1682-01	8	72170722	77283390	3195	0.980187
TCGA-CN-6012-01A-11D-1682-01	8	77284109	117615585	22006	0.000000
TCGA-CN-6012-01A-11D-1682-01	8	117617987	123502642	3960	0.380279
TCGA-CN-6012-01A-11D-1682-01	8	123504673	145232496	13611	0.597465
TCGA-CN-6012-01A-11D-1682-01	9	789932	26608337	16253	-0.266220
TCGA-CN-6012-01A-11D-1682-01	9	26633841	38747688	7090	0.621514
TCGA-CN-6012-01A-11D-1682-01	9	71039044	140938752	44704	0.000000
TCGA-CN-6012-01A-11D-1682-01	10	415240	135225087	80905	0.000000
TCGA-CN-6012-01A-11D-1682-01	11	456120	40680147	25410	0.000000
TCGA-CN-6012-01A-11D-1682-01	11	40680522	40697018	10	0.184503
TCGA-CN-6012-01A-11D-1682-01	11	40700540	42053004	925	0.972476
TCGA-CN-6012-01A-11D-1682-01	11	42055366	68231455	9455	0.000000
TCGA-CN-6012-01A-11D-1682-01	11	68237149	70575360	1268	3.604613
TCGA-CN-6012-01A-11D-1682-01	11	70579515	71697249	605	3.079328
TCGA-CN-6012-01A-11D-1682-01	11	71700566	134140152	39601	0.000000
TCGA-CN-6012-01A-11D-1682-01	12	889902	133161346	73975	0.000000
TCGA-CN-6012-01A-11D-1682-01	13	19450806	114987458	56669	0.000000
TCGA-CN-6012-01A-11D-1682-01	14	20501368	24425058	1496	1.316017
TCGA-CN-6012-01A-11D-1682-01	14	24494243	24499991	9	0.195425
TCGA-CN-6012-01A-11D-1682-01	14	24500103	39714987	9001	1.330641
TCGA-CN-6012-01A-11D-1682-01	14	39719101	105988038	38961	0.000000
TCGA-CN-6012-01A-11D-1682-01	15	23687685	24328744	467	0.590086
TCGA-CN-6012-01A-11D-1682-01	15	24801722	101884307	44081	0.000000
TCGA-CN-6012-01A-11D-1682-01	16	653459	89379936	40811	0.000000
TCGA-CN-6012-01A-11D-1682-01	17	987221	80917016	36997	0.000000
TCGA-CN-6012-01A-11D-1682-01	18	329586	44591366	23811	0.000000
TCGA-CN-6012-01A-11D-1682-01	18	44595225	77107934	18869	-0.286199
TCGA-CN-6012-01A-11D-1682-01	19	284018	13678320	4811	0.000000
TCGA-CN-6012-01A-11D-1682-01	19	13680764	14083403	163	1.263665
TCGA-CN-6012-01A-11D-1682-01	19	14086513	17948732	1883	0.178110
TCGA-CN-6012-01A-11D-1682-01	19	17954524	36752991	7835	0.000000
TCGA-CN-6012-01A-11D-1682-01	19	36847761	41061882	2065	2.740092
TCGA-CN-6012-01A-11D-1682-01	19	41159193	58688430	7097	-0.197552
TCGA-CN-6012-01A-11D-1682-01	19	58703085	58878226	103	0.000000
TCGA-CN-6012-01A-11D-1682-01	20	455764	62219837	37299	0.000000
TCGA-CN-6012-01A-11D-1682-01	21	15347621	46217876	20022	0.000000
TCGA-CN-6012-01A-11D-1682-01	21	46220610	47678774	569	0.461436
TCGA-CN-6012-01A-11D-1682-01	22	17423930	49331012	16937	0.000000
TCGA-CN-6012-01A-11D-1682-01	X	3157107	154905589	63813	0.000000
TCGA-CN-6013-01A-11D-1682-01	1	3218610	41160281	19897	0.000000
TCGA-CN-6013-01A-11D-1682-01	1	41165079	41459917	159	-0.367209
TCGA-CN-6013-01A-11D-1682-01	1	41463614	105396537	38619	0.000000
TCGA-CN-6013-01A-11D-1682-01	1	105399063	105643561	123	0.691219
TCGA-CN-6013-01A-11D-1682-01	1	105656613	247813706	70399	0.000000
TCGA-CN-6013-01A-11D-1682-01	2	484222	142077308	73588	0.000000
TCGA-CN-6013-01A-11D-1682-01	2	142083819	142235096	111	-0.436911
TCGA-CN-6013-01A-11D-1682-01	2	142235308	205584045	35222	0.000000
TCGA-CN-6013-01A-11D-1682-01	2	205591743	206537132	693	-0.412178
TCGA-CN-6013-01A-11D-1682-01	2	206541151	215433591	5247	0.000000
TCGA-CN-6013-01A-11D-1682-01	2	215440182	215681595	146	-0.463922
TCGA-CN-6013-01A-11D-1682-01	2	215685506	242476062	16341	0.000000
TCGA-CN-6013-01A-11D-1682-01	3	2212571	31687521	17582	0.000000
TCGA-CN-6013-01A-11D-1682-01	3	31693910	32046513	244	-0.376890
TCGA-CN-6013-01A-11D-1682-01	3	32050190	194650585	87935	0.000000
TCGA-CN-6013-01A-11D-1682-01	3	194651441	194658199	8	1.121543
TCGA-CN-6013-01A-11D-1682-01	3	194658514	197538677	652	0.000000
TCGA-CN-6013-01A-11D-1682-01	4	1053934	188762240	102782	0.000000
TCGA-CN-6013-01A-11D-1682-01	5	914233	93560807	49803	0.000000
TCGA-CN-6013-01A-11D-1682-01	5	93563321	93712250	70	-0.325706
TCGA-CN-6013-01A-11D-1682-01	5	93712622	93751053	30	-0.509725
TCGA-CN-6013-01A-11D-1682-01	5	93752765	180360469	50645	0.000000
TCGA-CN-6013-01A-11D-1682-01	6	1014281	170903919	96532	0.000000
TCGA-CN-6013-01A-11D-1682-01	7	705284	85345910	43708	0.000000
TCGA-CN-6013-01A-11D-1682-01	7	85356747	113049350	13479	0.879633
TCGA-CN-6013-01A-11D-1682-01	7	113055638	114072026	484	2.733913
TCGA-CN-6013-01A-11D-1682-01	7	114077834	147054373	17810	0.000000
TCGA-CN-6013-01A-11D-1682-01	7	147054467	149408661	1461	-0.491243
TCGA-CN-6013-01A-11D-1682-01	7	149414424	151938236	1134	0.000000
TCGA-CN-6013-01A-11D-1682-01	7	151947986	151997684	21	-0.311550
TCGA-CN-6013-01A-11D-1682-01	7	152000464	152031600	12	-0.498154
TCGA-CN-6013-01A-11D-1682-01	7	152034215	158385118	3246	0.000000
TCGA-CN-6013-01A-11D-1682-01	8	617667	145232496	81576	0.000000
TCGA-CN-6013-01A-11D-1682-01	9	789932	114751318	52640	0.000000
TCGA-CN-6013-01A-11D-1682-01	9	114754942	115002634	176	-0.313772
TCGA-CN-6013-01A-11D-1682-01	9	115003129	140938752	15231	0.000000
TCGA-CN-6013-01A-11D-1682-01	10	415240	135225087	80905	0.000000
TCGA-CN-6013-01A-11D-1682-01	11	456120	68907002	36152	0.000000
TCGA-CN-6013-01A-11D-1682-01	11	68910642	70377478	777	3.655745
TCGA-CN-6013-01A-11D-1682-01	11	70378048	71337374	653	1.928538
TCGA-CN-6013-01A-11D-1682-01	11	71341044	71527696	30	0.369733
TCGA-CN-6013-01A-11D-1682-01	11	71573282	72017059	189	1.963232
TCGA-CN-6013-01A-11D-1682-01	11	72020814	72211275	92	3.510094
TCGA-CN-6013-01A-11D-1682-01	11	72216297	72279550	42	2.100074
TCGA-CN-6013-01A-11D-1682-01	11	72282924	73155044	395	0.369733
TCGA-CN-6013-01A-11D-1682-01	11	73156408	134140152	38944	0.000000
TCGA-CN-6013-01A-11D-1682-01	12	889902	24150441	13544	0.460924
TCGA-CN-6013-01A-11D-1682-01	12	24150933	82163227	31002	0.000000
TCGA-CN-6013-01A-11D-1682-01	12	82163930	82239144	50	-0.585370
TCGA-CN-6013-01A-11D-1682-01	12	82250120	133161346	29379	0.000000
TCGA-CN-6013-01A-11D-1682-01	13	19450806	79262838	34513	0.000000
TCGA-CN-6013-01A-11D-1682-01	13	79267559	79268238	5	1.234088
TCGA-CN-6013-01A-11D-1682-01	13	79269118	114987458	22151	0.000000
TCGA-CN-6013-01A-11D-1682-01	14	20501368	105988038	49467	0.000000
TCGA-CN-6013-01A-11D-1682-01	15	23687685	79372627	31166	0.000000
TCGA-CN-6013-01A-11D-1682-01	15	79375347	101884307	13382	0.473065
TCGA-CN-6013-01A-11D-1682-01	16	653459	89379936	40811	0.000000
TCGA-CN-6013-01A-11D-1682-01	17	987221	80917016	36997	0.000000
TCGA-CN-6013-01A-11D-1682-01	18	329586	36899070	19333	0.000000
TCGA-CN-6013-01A-11D-1682-01	18	36899205	37296938	143	-0.418603
TCGA-CN-6013-01A-11D-1682-01	18	37303198	77107934	23204	0.000000
TCGA-CN-6013-01A-11D-1682-01	19	284018	2934057	598	-0.470124
TCGA-CN-6013-01A-11D-1682-01	19	2954349	3521408	176	1.350090
TCGA-CN-6013-01A-11D-1682-01	19	3527110	4102623	130	2.178833
TCGA-CN-6013-01A-11D-1682-01	19	4106111	7300055	1123	0.456833
TCGA-CN-6013-01A-11D-1682-01	19	7304492	7398265	8	1.495234
TCGA-CN-6013-01A-11D-1682-01	19	7404352	7877263	216	0.456833
TCGA-CN-6013-01A-11D-1682-01	19	7878687	7964438	33	0.893760
TCGA-CN-6013-01A-11D-1682-01	19	7978805	58878226	21673	0.000000
TCGA-CN-6013-01A-11D-1682-01	20	455764	7805645	4479	0.469790
TCGA-CN-6013-01A-11D-1682-01	20	7805746	62219837	32820	0.000000
TCGA-CN-6013-01A-11D-1682-01	21	15347621	47678774	20591	0.000000
TCGA-CN-6013-01A-11D-1682-01	22	17423930	49331012	16937	0.000000
TCGA-CN-6013-01A-11D-1682-01	X	3157107	154905589	63813	0.000000
TCGA-CN-6016-01A-11D-1682-01	1	3218610	71243479	38673	0.000000
TCGA-CN-6016-01A-11D-1682-01	1	71244830	71246668	5	-0.979807
TCGA-CN-6016-01A-11D-1682-01	1	71250754	78115198	3858	0.000000
TCGA-CN-6016-01A-11D-1682-01	1	78115954	88644477	6515	-0.295384
TCGA-CN-6016-01A-11D-1682-01	1	88644493	247813706	80146	0.000000
